Name,Lecture,Comment,Time,Likes,Reply Count,Sentiments
@muzaffariqbalraja6464,4,پیرو مرشد ❤❤🌹❤عمران خان ❤❤🌹❤ کا نظریہ اور بیانیہ ہمیشہ میدان میں رہے گا اور آخر کار اللہ تعالیٰ کے فضل سے پاکستان میں فتح یاب ہو گا اور اس پر عمل کیا جائے گا۔ اس لیے کہ یہ نظریہ اور بیانیہ ریاست مدینہ کے اصولوں سے اخذ کیا گیا ہے جو ہمارے پیارے نبی حضرت محمد صلی اللہ علیہ وسلم نے قائم کیا ہے۔ اللہ تعالی پیرو مرشد عمران خان اور ان کے تمام حامیوں کو پاکستان اسٹیبلشمنٹ اور امریکی یہودی اسٹیبلشمنٹ کی بربریت اور سختیوں سے بچائے اور محفوظ رکھے۔ . ہم پیرو مرشد عمران خان کی حمایت کرتے ہیں کیونکہ انہوں نے اقوام متحدہ کی تنظیموں میں اعلان کیا تھا کہ ہمارے پیارے نبی صلی اللہ علیہ وسلم ہمارے دلوں میں بستے ہیں۔ بین الاقوامی برادری کو پاکستان اور امریکی یہودی اسٹیبلشمنٹ کے جبر، دباو اور ظلم سے بچانے کے لیے پاکستان کے عام لوگوں کی مدد کرنی چاہیے,2023-06-18T15:53:46Z,0,0,positive
@sayedakausar4149,4,Excellent 👌,2023-06-17T04:24:19Z,0,0,positive
@shahabrao8995,4,great lecture today i enjoy al ot,2023-06-16T15:22:07Z,1,0,positive
@Naatemadina-rx4tt,4,Hey if you don&#39;t mind I want to tell you that i don&#39;t find the quiz1122,2023-06-16T07:34:05Z,1,0,negative
@apnachannal4869,4,Sir i m  a teacher. I see ur recorded lecture when i am free,2023-06-14T13:54:15Z,0,0,positive
@MohammadFaizanKhanJ,4,Where is the quiz link? Oh I found in the chat but it is no longer accepting answer . Why? What should we do who are listening the recorded section,2023-06-14T09:41:49Z,2,0,negative
@FoodPerfection1,4,please someone tell me whats app number to join group,2023-06-13T18:50:31Z,0,0,neutral
@malaikaskitchen3142,4,can anybody guide me regrading first assignment bcz gpt py bnani hai ya dall e py?,2023-06-13T12:54:26Z,0,0,not
@user-ii1lf2vn5j,4,Aa... mn aik house wif hn.... kia mn bhe kuch kr sktee hn... bare he mushkil sy lactur sunte hn,2023-06-12T06:55:51Z,0,0,not
@TaniaAhmad2.0,4,both are great mentor,2023-06-11T11:29:25Z,0,0,positive
@muzaffariqbalraja6464,4,"This  lession, video or vlog is very interesting.",2023-06-11T05:51:36Z,0,0,positive
@muzaffariqbalraja6464,4,"The team of Dr. Javed Iqbal, Dr. Sheraz and Irfan Malik is light lamp for Pakistanis and all people of world to divide value to humanity. I was already listener of Dr. Javel Iqbal. He has given a good team to humanity for value addition.",2023-06-11T05:50:52Z,1,0,positive
@hukumbadshah3014,4,"Agree, one hour and 8:00 pm",2023-06-10T17:01:32Z,1,0,neutral
@RRM595,4,Post the quiz for recorded lectures please,2023-06-10T04:13:15Z,0,0,neutral
@furqanasif7919,4,Sir Jo log late video dekh Rahe hai vo link Tak kis tarha jae,2023-06-09T01:04:41Z,0,0,not
@furqanasif7919,4,Very good sir,2023-06-09T00:35:31Z,0,0,positive
@wasimsajjad224,4,Dr SB ka name bta dain.,2023-06-08T18:58:45Z,0,0,neutral
@bismaumair8102,4,Sir great job..am a housewife mujhy both dair sy pata chala ap online lecture dy rahy hain...jb tk manay form fill kiya tb tk time khtm ho chuka tha .but me ap ky lecture letii houn rozana..time limited hota ha..but koshish purii kartiii houn ..ap kisi tarhn quiz yahn hamry sath share karin taky hum b wo answer dy sakyn ..thank you.,2023-06-07T17:09:02Z,1,0,positive
@muhammadanwaarali4761,4,"AOA Sir, I attended online class today and tried to open Quiz form, this is not opening now, What&#39;s the reason of this, this form relates for online students or live students, please guide us also, Thank you",2023-06-07T10:06:13Z,0,0,neutral
@shahzaibawan1970,4,Great lecture sir❤❤,2023-06-06T17:48:44Z,0,0,positive
@ChAtiya4296,4,السلام وعلیکم سر! I ma house girl I<br>Aur mere pass zada time nhi hota pata ki live session ly sakoun<br>Mae pehly apky lecture hy usko download krti houn Jase hi time mela tw sunti houn but abbb quzi link pe  present nhi hoti q ki wo live link thaaa ..tw Meri problem ye hy so please kindly help out,2023-06-06T12:27:41Z,2,1,negative
@iftikharahmedsaeed9457,4,@Muhammad Irfan Malik sb. Not getting lectures data and assignment info at email inbox.Please advise the team to do the needful.Thanks and regards,2023-06-06T07:48:22Z,0,0,negative
@Mandi_Vlogs849,4,🎉,2023-06-06T07:38:56Z,0,0,positive
@dastajan6789,4,Thank you sir i am watching yiur recorded video regularly ❤❤❤❤❤,2023-06-06T05:32:46Z,0,0,positive
@azamshah2756,4,Tank You för such an amazing course great contribution,2023-06-06T04:24:01Z,0,0,positive
@Asfar-ij5tx,4,What was the quiz please.,2023-06-05T17:31:46Z,1,0,neutral
@tauqeerahmed4810,4,"Insha Allah, we can do it..",2023-06-05T15:59:05Z,0,0,positive
@digigraphics9064,4,"Sir, I have been watching these sessions from beginning on youtube. Is there any way for me to join this course live? So that I can also be part of the community.",2023-06-05T15:14:34Z,1,1,positive
@goodsoldier9964,4,Learning so much with so little effort - a tribute to Sir Irfan and Dr. Sahib - Excellent for making it easy.,2023-06-05T13:36:56Z,0,0,positive
@ritajpari809,4,Aoa sir kea google barde wo tmam functions perfarm kr skta hay Jo chat gpt say hum krtye haien.,2023-06-05T12:07:34Z,0,0,neutral
@MuhammadUsama55,4,Thanks Sir!,2023-06-05T11:23:09Z,0,0,positive
@muhammadsajad2230,4,Great live session. i was not able to attend it but now I watched the recorded session. its amazing to learn new terms. keep it up.,2023-06-04T07:10:35Z,1,0,positive
@tariqjamal8387,4,Thank you Sir for posting such an informative course,2023-06-04T05:55:32Z,0,0,positive
@zaryabzubair8393,4,Sir apki website py form fill kiye kafi din ho gay..koi mail ni aii mujhy slides ki na assignment submission ki smjh a rahi😢,2023-06-04T04:47:26Z,0,0,negative
@nadeemahmed2000,4,Sir may you please send quiz of lecture 4 . I am taking YouTube lecture from Faisalabad because I am not available at the time of class. Please favor for quiz link,2023-06-04T02:50:02Z,0,0,neutral
@tanzilasharif-hb6qg,4,Allah bless both of you sir.everyone take advantage because all lectures are in recorded form.there is no issue of time.again allah bless both of you❤❤,2023-06-03T17:02:06Z,0,0,positive
@faisalejaz3893,4,Sir I have applied so many times but I am not getting notes.,2023-06-03T14:35:50Z,0,0,negative
@faisalejaz3893,4,"sir, I applied for the course but not yet recieving notes.",2023-06-03T14:28:15Z,0,0,negative
@muhammadnadeemsaifi3050,4,Thanks very much. Best course,2023-06-03T12:01:53Z,0,0,positive
@muhammadnadeemsaifi3050,4,Sir if any student is non technical but he done this this course and hardwork in this field. He will earn money or not.,2023-06-03T12:01:30Z,0,0,neutral
@mafzaaliqbal210,4,AOA Sir. I m unable to Join Google class room. Google showing this dialogue &quot;This class is full. Contact the teacher for more information.&quot;,2023-06-03T11:56:25Z,1,0,negative
@hamdan1979,4,Google Class room is full. Following message appears.<br>This class is full. Contact the teacher for more information.,2023-06-03T08:24:01Z,0,0,neutral
@humasiddiqi3539,4,Aoa sir lecture 5 ki recording abhi tak YouTube per upload kyun nahi hui.,2023-06-03T06:20:52Z,1,0,negative
@waqarnisa2602,4,Sir main live ni lay saki or 2 days say Telenor ka net off tha main video dakh RI Hun unfortunately questions ni dakh saki☹️,2023-06-03T05:43:33Z,0,0,negative
@relaxchill7208,4,Sir Assigement or project may find nai kersaka pls send Link bta dejye.,2023-06-02T20:44:36Z,0,0,neutral
@user-lq1dz5tn6d,4,mjy ni pta linkind ki hy asy tou mn pechy reh jao ge,2023-06-02T16:21:01Z,0,0,negative
@user-lq1dz5tn6d,4,mery ly bh bht mushkil hy  aj mgr kal ay ga,2023-06-02T16:08:16Z,0,0,negative
@user-lq1dz5tn6d,4,youtub pe bhi qz mly ga?,2023-06-02T15:43:55Z,0,0,the
@user-lq1dz5tn6d,4,ok 8 bjy thek hy,2023-06-02T15:31:00Z,0,0,not
@user-lq1dz5tn6d,4,waalikum salam yesclear hy,2023-06-02T14:57:43Z,0,0,not
@khalidiqbal5567,4,8pm is Perfect time,2023-06-02T11:34:09Z,1,0,positive
@smnaz8308,4,App Karachi mai start nhi jr sakty kia,2023-06-02T08:23:22Z,0,0,neutral
@zainab-dm6mq,4,Aoa sir . linkedin pe tag live paricipants ne bhi krna h ? or it is only for people who are taking lec in xeven solutions office ?,2023-06-02T06:56:53Z,0,0,neutral
@JavaidBaber,4,"he current web page context is not related to your question. However, according to the BBC News1, the current political situation in Pakistan is polarized and tearing the country apart. The situation was sparked when Imran Khan was ousted from his position as prime minister in April 2022 in a vote of no confidence. Khan refused to accept it and his many supporters are confronting Pakistan’s politically elite1. According to the United States Institute of Peace2, Pakistan’s eruption into new political crisis this week elevates the risks — in South Asia and beyond — of instability in a nuclear-armed state that is also the world’s fifth most populous. The authorities’ arrest of former Prime Minister Imran Khan triggered a confrontation between his many supporters and Pakistan’s politically elite2. I hope this helps. this result is microsoft power AI",2023-06-02T02:39:32Z,0,0,negative
@Boss_Baby786,4,Sir live k bad link nhi mily ga?,2023-06-01T18:38:33Z,0,0,neutral
@abdullahjamal5179,4,"Aslamo Alikum, Sir, I am studying your all lecture by seeing video&#39;s so please send my quiz and please put my name in your list. thanks",2023-06-01T17:28:53Z,0,0,positive
@madeeha28,4,Sir I have filled form from hope to skills after attending 2 lectures. After that you have my email but I didn&#39;t get any email of assignment and quiz please sir send me assignment,2023-06-01T14:21:09Z,0,0,negative
@yuxrazafar8532,4,may Allah bless you all. ameen,2023-06-01T13:01:49Z,0,0,positive
@linkbuilderoutreach,4,sir mja kisi ne bi email py na quiz send kiya aur na assignment sir plz let me know how can i access quizes and assignment,2023-06-01T12:26:10Z,0,0,negative
@amnajavaid4762,4,"AOA. Sir, Thank you for this great opportunity. I&#39;m watching recorded lectures since day 1. Sir, I have a request regarding the quiz that was shared during the lecture. I understand that the quiz is typically available for a limited time during the live lecture, but I believe it would greatly benefit all students, including those who watch the recorded lecture if the quiz link could remain accessible for a bit longer. By having access to the quiz, students who watch the recorded lecture would have the opportunity to test their understanding of their own performance.",2023-06-01T12:16:18Z,10,6,positive
@shahkashif1,4,Can someone please share the community link. Thanks.,2023-06-01T11:09:02Z,0,0,neutral
@nooralinoorani,4,please share details of all social media in the description it&#39;s easy to access.,2023-06-01T10:39:00Z,0,0,neutral
@alihadi4437,4,Sir je aik question hai kah google bard chatgpt ke tarah code generate kuon nhi kar sakta sir please answer me ap nay to hamein btaya hai na kah chatgpt aur bard donon large language model han so please answer,2023-06-01T09:50:51Z,0,0,neutral
@nosheenkhan530,4,Es course ko koi b seekh skhta h kia?  Mjy coding ni atu magr m sary videos dekhy,2023-06-01T06:30:43Z,0,0,neutral
@shaziayasin9491,4,شکر الحمداللہ ک یہ ریکارڈز ھے ھر کوئی اپنے سھولت والے ٹائم پر استفادہ کر رہے ہیں ۔اللہ آپ کو اجر دے ۔جزاک اللہ ۔,2023-06-01T04:52:22Z,11,0,positive
@khanmarjan6708,4,Bee 🐝🍯 uniform ai,2023-06-01T04:52:04Z,0,0,positive
@techtokbyareebasalfi9839,4,Today secion was amazing,2023-06-01T03:20:16Z,1,0,positive
@khanmarjan6708,4,Sweets Doctor hazarat,2023-06-01T03:14:55Z,0,0,not
@khanmarjan6708,4,Saweaeet asle honi chahe y,2023-06-01T03:08:55Z,0,0,not
@khanmarjan6708,4,De ki dasi Hm y Che gura werta kede ao cheni Hu Che km sez nature wer ke nu haga gura ao chani Sahi na she kole jam kedu ktra y ao sok hoshala Hm haga Shan na y Che sanga asal gabeen Ledu Sara y,2023-06-01T03:03:41Z,0,0,not
@khanmarjan6708,4,Gabeen gorol asle machay hlku ta haye Che sanga insan Hm dasi kole she yo Queen 👑 machay Oder wer ke ao nor lare lare ze ao Ras rore Hu queen Kar na ke Soch ke Che gabeen sanga Sahi tayar Hm she ao tolo bemar hlku ta o rase ao tol Tek she Hu zayat gabeen hawaro sara Hm insan komze kede Hm she ao hola Hm pahege Aram Aram Sara tol Kar kol de,2023-06-01T02:56:09Z,0,0,the
@enemyusa927,4,Sir,2023-05-31T20:22:32Z,0,0,not
@khadijasiddiqui7754,4,sir next time quiz recording sunyy walon kyliye bhi fill krny ka option rkhyega plz mery pas yahan light nhn hogi aj time jo change hya hy usky bad,2023-05-31T17:56:17Z,2,0,negative
@saqleinshah3283,4,Sri g good work job,2023-05-31T17:10:51Z,0,0,positive
@saqleinshah3283,4,Aoa Sri Irfan Malik g,2023-05-31T17:10:02Z,0,0,not
@abbankhan8151,4,Sir please pin the linkdin link again,2023-05-31T17:08:54Z,0,0,neutral
@imranmrimh,4,I like the surprise and quiz,2023-05-31T16:48:37Z,0,0,positive
@mobeentariq3381,4,"Today&#39;s lesson was very interesting Stay blessed sir irfan , sir sheraz ,sir javed and whole team as well❤ you people are doing a very great job May ALLAH PAK bless u with the best Ameeen...",2023-05-31T16:44:45Z,7,0,positive
@sonianoman9336,5,From where i can get slides,2024-01-20T09:16:12Z,0,0,neutral
@thekitchenmeetings5311,5,Sir please aik white board bhi rkhen,2024-01-13T17:05:08Z,0,0,neutral
@thekitchenmeetings5311,5,"<a href=""https://www.youtube.com/watch?v=3iAl-rHo51M&amp;t=36m00s"">36:00</a> k baad kuch nhi smjh arha... slides bht blur hai ... please resolve this issue",2024-01-13T16:57:33Z,0,0,negative
@thekitchenmeetings5311,5,"Sir apki slides bht blur hain..<a href=""https://www.youtube.com/watch?v=3iAl-rHo51M&amp;t=36m00s"">36:00</a> se smjh nhi arha",2024-01-13T16:44:32Z,0,0,negative
@thekitchenmeetings5311,5,The guy in blue is talking to a narrow range audience. But please here mostly ppl on YouTube are non tech. Please start practicing story building like sir Irfan.,2024-01-13T08:19:30Z,0,0,negative
@Designsbuild-ry5wt,5,"Hello sir, we are watching your recorded lecture and want to know how to practice. You have shared assignments for our online students, but how can we practice? Is there any possibility for us? Thank you, respected sir.",2024-01-10T05:21:47Z,0,0,neutral
@RafaqatHussainVoice,5,Amazing lecture ❤,2024-01-07T04:25:22Z,0,0,positive
@uditmathur9007,5,Sir plz python Lib Geopandas Lecture,2024-01-04T15:06:07Z,0,0,neutral
@uditmathur9007,5,Valuable  Informatics video,2024-01-04T15:05:01Z,0,0,positive
@BushraTaqweem-el4rp,5,Sir without laptop or computer can we learn paython ?...only having cell phone  and wify connection ..,2023-12-31T18:07:46Z,0,0,neutral
@BushraTaqweem-el4rp,5,Feeling you are doing which no one want to share practicaly...,2023-12-31T17:54:31Z,0,0,negative
@Beatitudowithkzh,5,4th lectures completed 😊<br>I am a mother of 2 little babies but I am to much motivated to learn Ai .<br>❤God bless you all the team members of xeven,2023-12-28T09:22:55Z,2,0,positive
@rehabrafiq4373,5,"<a href=""https://colab.research.google.com/drive/1SKcyqnV28D7z_PKYVlbiJb_wDQdUdpy0"">https://colab.research.google.com/drive/1SKcyqnV28D7z_PKYVlbiJb_wDQdUdpy0</a><br>📒 Notebook",2023-12-23T22:38:37Z,0,0,not
@propertyupdatekarachi,5,Great effort sir Irfan and team. You are very respectful and close to my heart,2023-12-21T03:27:59Z,0,0,positive
@aafiarabbani9068,5,"is there a notebook, for practice? I have just joined this course now.",2023-12-20T17:28:36Z,0,0,neutral
@ABCDEF3881,5,Sir Irfan is great and very sharp. the rest is also excellent and very friendly but Sir irfan and Doctor Sab are marvellous,2023-12-02T16:14:03Z,0,0,positive
@QuranicComfortZone,5,"Where to get Notebook, please Answer ASAP, <br>THANKS 🫀",2023-12-02T14:45:55Z,0,0,positive
@awaisashiq6293,5,Aslam o alykm dear sir google colab ka link share kr dyn kindly,2023-11-20T06:20:29Z,0,0,positive
@beagoodperson3402,5,Alhamdulillah...irfan Sir this lecture of python rules are same like to excel sheet.,2023-11-19T13:42:06Z,0,0,positive
@mudassaradnan,5,"Someone guide me for notebook, please????",2023-11-18T15:25:08Z,0,0,neutral
@zain839,5,Love you ❤,2023-11-14T13:07:56Z,0,0,positive
@meharriaz4294,5,Sir ye jo ap notebook use kr rhy hain is ka link bhi share kr dain kindly so that hum practice kr sakin,2023-11-08T09:19:45Z,0,0,neutral
@zubairahmedkhan8767,5,Assalaam U EAlikum<br>Sir yhe Notebook k Links kahan hen description mai tw nazr nhi aarhy??? <br>Kahan Share karen hen aplogon ne All Python Lactures k Nootbooks &amp; Codes????,2023-11-05T04:52:22Z,0,0,negative
@hasharfarhankhan2141,5,"In today lecture i was unable to understand what do and how to do simple thing is that how i start and where to i start, I hope in next lecture i will be able to understand very well python.",2023-11-04T20:29:55Z,0,0,negative
@khurrampiracha23,5,lecture 4 basic of python.ipnyb be share here?,2023-11-03T16:20:55Z,0,0,neutral
@7sports586,5,Nice,2023-10-30T05:10:02Z,0,0,positive
@SajidAli-ik4yl,5,"# This is a program to swap two variables without using a third temporary variable.<br><br>a=int(input(&quot;Enter the value of 1st variable:  &quot;))<br>b=int(input(&quot;Enter the value of 2nd variable:  &quot;))<br>print(&quot;The value of first variable is:   &quot;,a)<br>print(&quot;The value of second variable is:  &quot;,b)<br>print(&quot;The values will be swapped so the swapped values are:&quot;)<br>print(&quot;1st Variable:   &quot;,b)<br>print(&quot;2nd Variable:   &quot;,a)",2023-10-29T04:33:54Z,0,0,neutral
